ID,Time,Position(x),Position(y),Position(z),
3,7.9,-3.393602,0,6.410183,
4,7.9,-3.997135,0,4.206195,
5,7.9,-5.337427,0,5.849234,
6,7.9,-6.306473,0,3.220209,
7,7.9,-6.870647,0,0.5360138,
1,7.92,-3.899997,0,1.949999,
2,7.92,-2.661034,0,2.643804,
3,7.92,-3.400436,0,6.410145,
4,7.92,-4.008126,0,4.208538,
5,7.92,-5.319808,0,5.85352,
6,7.92,-6.293083,0,3.220265,
7,7.92,-6.859372,0,0.5339559,
1,7.94,-3.899997,0,1.949999,
2,7.94,-2.666691,0,2.65148,
3,7.94,-3.405573,0,6.410138,
4,7.94,-4.018627,0,4.21137,
5,7.94,-5.301069,0,5.858925,
6,7.94,-6.279696,0,3.220319,
7,7.94,-6.848611,0,0.5313829,
1,7.96,-3.949997,0,1.974999,
2,7.96,-2.668662,0,2.656176,
3,7.96,-3.407276,0,6.410086,
4,7.96,-4.023656,0,4.213007,
5,7.96,-5.29113,0,5.862198,
6,7.96,-6.273008,0,3.22034,
7,7.96,-6.843488,0,0.5298393,
1,7.98,-3.949997,0,1.974999,
2,7.98,-2.680602,0,2.657569,
3,7.98,-3.418847,0,6.410121,
4,7.98,-4.036543,0,4.213453,
5,7.98,-5.276643,0,5.863351,
6,7.98,-6.259665,0,3.220351,
7,7.98,-6.830676,0,0.5293181,
1,8,-3.949997,0,1.974999,
2,8,-2.691109,0,2.660396,
3,8,-3.428636,0,6.410136,
4,8,-4.048995,0,4.214335,
5,8,-5.26099,0,5.865672,
6,8,-6.24632,0,3.220362,
7,8,-6.818384,0,0.5282762,
1,8.02,-3.949997,0,1.974999,
2,8.02,-2.700106,0,2.664732,
3,8.02,-3.436604,0,6.410142,
4,8.02,-4.061048,0,4.215615,
5,8.02,-5.244152,0,5.869176,
6,8.02,-6.232983,0,3.220366,
7,8.02,-6.806614,0,0.5267119,
1,8.04,-3.949997,0,1.974999,
2,8.04,-2.707525,0,2.670646,
3,8.04,-3.442713,0,6.410147,
4,8.04,-4.072747,0,4.21725,
5,8.04,-5.22611,0,5.873885,
6,8.04,-6.219665,0,3.220351,
7,8.04,-6.795369,0,0.5246243,
1,8.059999,-3.949997,0,1.974999,
2,8.059999,-2.713304,0,2.678201,
3,8.059999,-3.446921,0,6.41015,
4,8.059999,-4.084134,0,4.219196,
5,8.059999,-5.206848,0,5.879814,
6,8.059999,-6.206376,0,3.220307,
7,8.059999,-6.784647,0,0.5220132,
1,8.08,-3.999997,0,1.999999,
2,8.08,-2.715348,0,2.682823,
3,8.08,-3.448056,0,6.410095,
4,8.08,-4.089694,0,4.220303,
5,8.08,-5.196597,0,5.883398,
6,8.08,-6.199752,0,3.220265,
7,8.08,-6.779547,0,0.5204459,
1,8.099999,-3.999997,0,1.999999,
2,8.099999,-2.727308,0,2.684196,
3,8.099999,-3.459413,0,6.410135,
4,8.099999,-4.102749,0,4.220581,
5,8.099999,-5.182016,0,5.884645,
6,8.099999,-6.186433,0,3.22025,
7,8.099999,-6.766746,0,0.5199137,
1,8.12,-3.999997,0,1.999999,
2,8.12,-2.737855,0,2.686983,
3,8.12,-3.468766,0,6.410153,
4,8.12,-4.115534,0,4.221129,
5,8.12,-5.166179,0,5.887149,
6,8.12,-6.17314,0,3.220211,
7,8.12,-6.754477,0,0.5188496,
1,8.139999,-3.999997,0,1.999999,
2,8.139999,-2.746913,0,2.691258,
3,8.139999,-3.476064,0,6.410161,
4,8.139999,-4.128087,0,4.22191,
5,8.139999,-5.149074,0,5.890921,
6,8.139999,-6.159887,0,3.22013,
7,8.139999,-6.742742,0,0.5172512,
1,8.16,-3.999997,0,1.999999,
2,8.16,-2.754413,0,2.697092,
3,8.16,-3.481257,0,6.410165,
4,8.16,-4.140446,0,4.222884,
5,8.16,-5.13069,0,5.895971,
6,8.16,-6.146691,0,3.219993,
7,8.16,-6.731543,0,0.515117,
1,8.179999,-3.999997,0,1.999999,
2,8.179999,-2.760293,0,2.704544,
3,8.179999,-3.484293,0,6.41017,
4,8.179999,-4.152648,0,4.224015,
5,8.179999,-5.111017,0,5.902311,
6,8.179999,-6.133568,0,3.219783,
7,8.179999,-6.720881,0,0.512446,
1,8.2,-4.049997,0,2.024999,
2,8.2,-2.762398,0,2.709106,
3,8.2,-3.48471,0,6.410108,
4,8.2,-4.158689,0,4.224641,
5,8.2,-5.10053,0,5.906131,
6,8.2,-6.12705,0,3.219634,
7,8.2,-6.715818,0,0.510842,
1,8.22,-4.049997,0,2.024999,
2,8.22,-2.774375,0,2.710463,
3,8.22,-3.495793,0,6.410154,
4,8.22,-4.171875,0,4.224789,
5,8.22,-5.085901,0,5.907427,
6,8.22,-6.113772,0,3.219579,
7,8.22,-6.703033,0,0.510294,
1,8.24,-4.049997,0,2.024999,
2,8.24,-2.784954,0,2.713217,
3,8.24,-3.504591,0,6.410174,
4,8.24,-4.184918,0,4.225079,
5,8.24,-5.069976,0,5.910018,
6,8.24,-6.100567,0,3.219451,
7,8.24,-6.690797,0,0.5091976,
1,8.26,-4.049997,0,2.024999,
2,8.26,-2.794062,0,2.717442,
3,8.26,-3.511036,0,6.410184,
4,8.26,-4.197849,0,4.225481,
5,8.26,-5.05276,0,5.913902,
6,8.26,-6.087455,0,3.219229,
7,8.26,-6.679111,0,0.50755,
1,8.28,-4.049997,0,2.024999,
2,8.28,-2.801628,0,2.723209,
3,8.28,-3.515061,0,6.41019,
4,8.28,-4.210695,0,4.225968,
5,8.28,-5.034255,0,5.919074,
6,8.28,-6.07446,0,3.218891,
7,8.28,-6.667979,0,0.5053489,
1,8.3,-4.099998,0,2.049999,
2,8.3,-2.80461,0,2.726894,
3,8.3,-3.515831,0,6.410121,
4,8.3,-4.217088,0,4.226242,
5,8.3,-5.02436,0,5.922301,
6,8.3,-6.068033,0,3.218651,
7,8.3,-6.662691,0,0.5039708,
1,8.32,-4.099998,0,2.049999,
2,8.32,-2.816641,0,2.728197,
3,8.32,-3.52662,0,6.410174,
4,8.32,-4.230313,0,4.22635,
5,8.32,-5.00976,0,5.923568,
6,8.32,-6.054797,0,3.218554,
7,8.32,-6.649927,0,0.5034018,
1,8.34,-4.099998,0,2.049999,
2,8.34,-2.827328,0,2.730842,
3,8.34,-3.534822,0,6.410197,
4,8.34,-4.243432,0,4.226564,
5,8.34,-4.993908,0,5.926086,
6,8.34,-6.041682,0,3.218336,
7,8.34,-6.637732,0,0.5022631,
1,8.36,-4.099998,0,2.049999,
2,8.36,-2.8366,0,2.734905,
3,8.36,-3.540349,0,6.410209,
4,8.36,-4.256462,0,4.226868,
5,8.36,-4.976825,0,5.929836,
6,8.36,-6.028716,0,3.217968,
7,8.36,-6.626111,0,0.500551,
1,8.38,-4.099998,0,2.049999,
2,8.38,-2.844385,0,2.740452,
3,8.38,-3.543118,0,6.410216,
4,8.38,-4.269416,0,4.227247,
5,8.38,-4.958534,0,5.934794,
6,8.38,-6.015929,0,3.217422,
7,8.38,-6.615066,0,0.4982627,
1,8.4,-4.149998,0,2.074999,
2,8.4,-2.847505,0,2.743999,
3,8.4,-3.543085,0,6.410138,
4,8.4,-4.275859,0,4.227471,
5,8.4,-4.948795,0,5.937867,
6,8.4,-6.00964,0,3.217044,
7,8.4,-6.609833,0,0.4968292,
1,8.42,-4.149998,0,2.074999,
2,8.42,-2.859585,0,2.745252,
3,8.42,-3.553513,0,6.410198,
4,8.42,-4.289054,0,4.227609,
5,8.42,-4.93431,0,5.939018,
6,8.42,-5.996462,0,3.216888,
7,8.42,-6.597095,0,0.4962343,
1,8.44,-4.149998,0,2.074999,
2,8.44,-2.870375,0,2.747796,
3,8.44,-3.56098,0,6.410225,
4,8.44,-4.302104,0,4.227892,
5,8.44,-4.918707,0,5.941288,
6,8.44,-5.983469,0,3.216548,
7,8.44,-6.584952,0,0.4950432,
1,8.46,-4.149998,0,2.074999,
2,8.46,-2.8798,0,2.751704,
3,8.46,-3.565377,0,6.410239,
4,8.46,-4.31501,0,4.22832,
5,8.46,-4.902032,0,5.944629,
6,8.46,-5.970699,0,3.215985,
7,8.46,-6.573411,0,0.4932516,
1,8.48,-4.149998,0,2.074999,
2,8.48,-2.887793,0,2.757045,
3,8.48,-3.566603,0,6.410249,
4,8.48,-4.327766,0,4.228897,
5,8.48,-4.884328,0,5.949,
6,8.48,-5.958189,0,3.215162,
7,8.48,-6.562473,0,0.4908557,
1,8.5,-4.149998,0,2.074999,
2,8.5,-2.894289,0,2.763881,
3,8.5,-3.564567,0,6.410256,
4,8.5,-4.340361,0,4.229636,
5,8.5,-4.865636,0,5.954358,
6,8.5,-5.945979,0,3.214038,
7,8.5,-6.552143,0,0.4878524,
1,8.52,-4.199998,0,2.099999,
2,8.52,-2.896763,0,2.768074,
3,8.52,-3.561879,0,6.410163,
4,8.52,-4.346567,0,4.230096,
5,8.52,-4.855814,0,5.957514,
6,8.52,-5.940044,0,3.213305,
7,8.52,-6.547283,0,0.4860458,
1,8.54,-4.199998,0,2.099999,
2,8.54,-2.908849,0,2.769321,
3,8.54,-3.571808,0,6.410233,
4,8.54,-4.359617,0,4.230379,
5,8.54,-4.841582,0,5.958412,
6,8.54,-5.926979,0,3.213037,
7,8.54,-6.534578,0,0.4854175,
1,8.559999,-4.199998,0,2.099999,
2,8.559999,-2.91965,0,2.771854,
3,8.559999,-3.578263,0,6.410265,
4,8.559999,-4.372364,0,4.230966,
5,8.559999,-4.826514,0,5.960147,
6,8.559999,-5.914222,0,3.212461,
7,8.559999,-6.522504,0,0.4841591,
1,8.58,-4.199998,0,2.099999,
2,8.58,-2.929092,0,2.775745,
3,8.58,-3.581105,0,6.410281,
4,8.58,-4.384783,0,4.23188,
5,8.58,-4.81069,0,5.962638,
6,8.58,-5.901822,0,3.211528,
7,8.58,-6.511065,0,0.4822651,
1,8.599999,-4.199998,0,2.099999,
2,8.599999,-2.937109,0,2.781063,
3,8.599999,-3.58021,0,6.410293,
4,8.599999,-4.396842,0,4.233154,
5,8.599999,-4.794179,0,5.965816,
6,8.599999,-5.889829,0,3.210188,
7,8.599999,-6.500265,0,0.4797309,
1,8.62,-4.249998,0,2.124999,
2,8.62,-2.940373,0,2.784465,
3,8.62,-3.577842,0,6.410187,
4,8.62,-4.402674,0,4.233989,
5,8.62,-4.785608,0,5.967719,
6,8.62,-5.88406,0,3.20929,
7,8.62,-6.495188,0,0.4781415,
1,8.639999,-4.249998,0,2.124999,
2,8.639999,-2.95251,0,2.785661,
3,8.639999,-3.587254,0,6.410268,
4,8.639999,-4.415495,0,4.234501,
5,8.639999,-4.771713,0,5.968281,
6,8.639999,-5.871087,0,3.208931,
7,8.639999,-6.482521,0,0.477475,
1,8.66,-4.249998,0,2.124999,
2,8.66,-2.963415,0,2.78809,
3,8.66,-3.592657,0,6.410305,
4,8.66,-4.427772,0,4.235558,
5,8.66,-4.757344,0,5.969316,
6,8.66,-5.858521,0,3.208163,
7,8.66,-6.470523,0,0.4761397,
1,8.679999,-4.249998,0,2.124999,
2,8.679999,-2.973015,0,2.791823,
3,8.679999,-3.593887,0,6.410325,
4,8.679999,-4.439456,0,4.237206,
5,8.679999,-4.74261,0,5.970717,
6,8.679999,-5.846422,0,3.206929,
7,8.679999,-6.4592,0,0.4741293,
1,8.7,-4.249998,0,2.124999,
2,8.7,-2.981243,0,2.796928,
3,8.7,-3.590803,0,6.410338,
4,8.7,-4.4505,0,4.239496,
5,8.7,-4.727595,0,5.972399,
6,8.7,-5.834846,0,3.205172,
7,8.7,-6.448558,0,0.4714381,
1,8.72,-4.299998,0,2.149999,
2,8.72,-2.984641,0,2.800196,
3,8.72,-3.587051,0,6.410215,
4,8.72,-4.455678,0,4.240985,
5,8.72,-4.719975,0,5.973352,
6,8.72,-5.829347,0,3.204005,
7,8.72,-6.44358,0,0.4697495,
1,8.74,-4.299998,0,2.149999,
2,8.74,-2.996832,0,2.801339,
3,8.74,-3.59589,0,6.410307,
4,8.74,-4.468199,0,4.241797,
5,8.74,-4.706483,0,5.973511,
6,8.74,-5.816459,0,3.203559,
7,8.74,-6.430957,0,0.4690389,
1,8.76,-4.299998,0,2.149999,
2,8.76,-3.007845,0,2.80366,
3,8.76,-3.600133,0,6.41035,
4,8.76,-4.479863,0,4.243466,
5,8.76,-4.692948,0,5.973713,
6,8.76,-5.804074,0,3.20261,
7,8.76,-6.419047,0,0.4676149,
1,8.78,-4.299998,0,2.149999,
2,8.78,-3.017608,0,2.807229,
3,8.78,-3.59959,0,6.410372,
4,8.78,-4.490602,0,4.246061,
5,8.78,-4.6795,0,5.973827,
6,8.78,-5.792257,0,3.201094,
7,8.78,-6.407859,0,0.4654701,
1,8.8,-4.299998,0,2.149999,
2,8.8,-3.026057,0,2.812114,
3,8.8,-3.59411,0,6.410387,
4,8.8,-4.500353,0,4.249643,
5,8.8,-4.666228,0,5.973766,
6,8.8,-5.781068,0,3.198951,
7,8.8,-6.397398,0,0.462598,
1,8.82,-4.299998,0,2.149999,
2,8.82,-3.033131,0,2.818373,
3,8.82,-3.583591,0,6.410397,
4,8.82,-4.509068,0,4.254261,
5,8.82,-4.653167,0,5.973494,
6,8.82,-5.770557,0,3.196127,
7,8.82,-6.38767,0,0.4589928,
1,8.84,-4.349998,0,2.174999,
2,8.84,-3.035954,0,2.822217,
3,8.84,-3.575788,0,6.41025,
4,8.84,-4.512891,0,4.257105,
5,8.84,-4.646732,0,5.973262,
6,8.84,-5.765665,0,3.194353,
7,8.84,-6.383174,0,0.4568212,
1,8.86,-4.349998,0,2.174999,
2,8.86,-3.048159,0,2.823345,
3,8.86,-3.584041,0,6.410349,
4,8.86,-4.525058,0,4.258271,
5,8.86,-4.633606,0,5.973054,
6,8.86,-5.752863,0,3.193821,
7,8.86,-6.370605,0,0.4560568,
1,8.88,-4.349998,0,2.174999,
2,8.88,-3.059201,0,2.825636,
3,8.88,-3.587098,0,6.410397,
4,8.88,-4.536001,0,4.260662,
5,8.88,-4.620829,0,5.972498,
6,8.88,-5.74066,0,3.192691,
7,8.88,-6.358804,0,0.4545246,
1,8.9,-4.349998,0,2.174999,
2,8.9,-3.06901,0,2.82916,
3,8.9,-3.584747,0,6.410421,
4,8.9,-4.545628,0,4.264368,
5,8.9,-4.608551,0,5.971444,
6,8.9,-5.729121,0,3.190897,
7,8.9,-6.34778,0,0.4522163,
1,8.92,-4.349998,0,2.174999,
2,8.92,-3.077522,0,2.833983,
3,8.92,-3.576832,0,6.410436,
4,8.92,-4.553871,0,4.269459,
5,8.92,-4.596853,0,5.969808,
6,8.92,-5.718301,0,3.188383,
7,8.92,-6.337538,0,0.4491243,
1,8.94,-4.349998,0,2.174999,
2,8.94,-3.084676,0,2.840162,
3,8.94,-3.563269,0,6.410446,
4,8.94,-4.560686,0,4.275977,
5,8.94,-4.585737,0,5.967591,
6,8.94,-5.708244,0,3.185107,
7,8.94,-6.328086,0,0.4452424,
1,8.96,-4.399999,0,2.199999,
2,8.96,-3.087548,0,2.843956,
3,8.96,-3.553657,0,6.410279,
4,8.96,-4.563374,0,4.279956,
5,8.96,-4.580428,0,5.966233,
6,8.96,-5.703609,0,3.183075,
7,8.96,-6.323759,0,0.4429038,
1,8.98,-4.399999,0,2.199999,
2,8.98,-3.099777,0,2.84506,
3,8.98,-3.561393,0,6.410385,
4,8.98,-4.575214,0,4.281448,
5,8.98,-4.567564,0,5.965763,
6,8.98,-5.690789,0,3.182562,
7,8.98,-6.311249,0,0.44208,
1,9,-4.399999,0,2.199999,
2,9,-3.110866,0,2.847305,
3,9,-3.563404,0,6.410437,
4,9,-4.585491,0,4.284505,
5,9,-4.555334,0,5.964661,
6,9,-5.678552,0,3.181465,
7,9,-6.299568,0,0.4404286,
1,9.02,-4.399999,0,2.199999,
2,9.02,-3.120746,0,2.850758,
3,9.02,-3.559463,0,6.410464,
4,9.02,-4.594095,0,4.289234,
5,9.02,-4.543897,0,5.962764,
6,9.02,-5.666957,0,3.179726,
7,9.02,-6.288723,0,0.4379405,
1,9.04,-4.399999,0,2.199999,
2,9.04,-3.129354,0,2.855484,
3,9.04,-3.549418,0,6.410479,
4,9.04,-4.600953,0,4.29571,
5,9.04,-4.533322,0,5.960006,
6,9.04,-5.656047,0,3.177303,
7,9.04,-6.278722,0,0.4346078,
1,9.059999,-4.399999,0,2.199999,
2,9.059999,-3.136631,0,2.86154,
3,9.059999,-3.533207,0,6.410488,
4,9.059999,-4.606035,0,4.303961,
5,9.059999,-4.523569,0,5.956426,
6,9.059999,-5.645843,0,3.174174,
7,9.059999,-6.269573,0,0.4304241,
1,9.08,-4.399999,0,2.199999,
2,9.08,-3.142528,0,2.868977,
3,9.08,-3.510861,0,6.410488,
4,9.08,-4.60936,0,4.31397,
5,9.08,-4.514485,0,5.952176,
6,9.08,-5.636339,0,3.170345,
7,9.08,-6.26128,0,0.4253843,
1,9.099999,-4.449999,0,2.224999,
2,9.099999,-3.144764,0,2.873407,
3,9.099999,-3.49668,0,6.4103,
4,9.099999,-4.610178,0,4.319818,
5,9.099999,-4.510149,0,5.949846,
6,9.099999,-5.631923,0,3.168094,
7,9.099999,-6.257563,0,0.4224345,
1,9.12,-4.449999,0,2.224999,
2,9.12,-3.156992,0,2.874512,
3,9.12,-3.504203,0,6.410403,
4,9.12,-4.621873,0,4.321456,
5,9.12,-4.497094,0,5.949567,
6,9.12,-5.618858,0,3.167827,
7,9.12,-6.245116,0,0.4215471,
1,9.139999,-4.449999,0,2.224999,
2,9.139999,-3.16808,0,2.876758,
3,9.139999,-3.50578,0,6.410454,
4,9.139999,-4.631845,0,4.324818,
5,9.139999,-4.484497,0,5.948831,
6,9.139999,-5.606123,0,3.167228,
7,9.139999,-6.233562,0,0.4197682,
1,9.16,-4.449999,0,2.224999,
2,9.16,-3.177958,0,2.880212,
3,9.16,-3.501179,0,6.410481,
4,9.16,-4.639956,0,4.33004,
5,9.16,-4.472539,0,5.947455,
6,9.16,-5.593764,0,3.166254,
7,9.16,-6.222908,0,0.4170885,
1,9.179999,-4.449999,0,2.224999,
2,9.179999,-3.186565,0,2.884939,
3,9.179999,-3.490246,0,6.410498,
4,9.179999,-4.646116,0,4.337213,
5,9.179999,-4.461299,0,5.945362,
6,9.179999,-5.5818,0,3.164884,
7,9.179999,-6.213162,0,0.4135004,
1,9.2,-4.449999,0,2.224999,
2,9.2,-3.193842,0,2.890996,
3,9.2,-3.472924,0,6.410505,
4,9.2,-4.650282,0,4.346381,
5,9.2,-4.450737,0,5.942591,
6,9.2,-5.570224,0,3.163126,
7,9.2,-6.204331,0,0.4089985,
1,9.22,-4.449999,0,2.224999,
2,9.22,-3.19974,0,2.89843,
3,9.22,-3.449252,0,6.410505,
4,9.22,-4.652469,0,4.357527,
5,9.22,-4.440689,0,5.939306,
6,9.22,-5.559,0,3.161017,
7,9.22,-6.196418,0,0.4035791,
1,9.24,-4.449999,0,2.224999,
2,9.24,-3.204219,0,2.907285,
3,9.24,-3.419369,0,6.410497,
4,9.24,-4.65275,0,4.370579,
5,9.24,-4.430878,0,5.935783,
6,9.24,-5.548062,0,3.158622,
7,9.24,-6.189423,0,0.3972412,
1,9.26,-4.499999,0,2.25,
2,9.26,-3.205733,0,2.912438,
3,9.26,-3.401434,0,6.410302,
4,9.26,-4.652003,0,4.377993,
5,9.26,-4.425901,0,5.934093,
6,9.26,-5.542687,0,3.157331,
7,9.26,-6.186384,0,0.3936133,
1,9.28,-4.499999,0,2.25,
2,9.28,-3.217949,0,2.913555,
3,9.28,-3.409074,0,6.410397,
4,9.28,-4.663685,0,4.379644,
5,9.28,-4.412248,0,5.934413,
6,9.28,-5.528961,0,3.157724,
7,9.28,-6.173992,0,0.3926717,
1,9.3,-4.499999,0,2.25,
2,9.3,-3.229014,0,2.915824,
3,9.3,-3.410887,0,6.410445,
4,9.3,-4.673609,0,4.383054,
5,9.3,-4.398475,0,5.934853,
6,9.3,-5.514889,0,3.158462,
7,9.3,-6.162546,0,0.3907844,
1,9.32,-4.499999,0,2.25,
2,9.32,-3.238858,0,2.919313,
3,9.32,-3.406634,0,6.410472,
4,9.32,-4.681596,0,4.3884,
5,9.32,-4.384801,0,5.935194,
6,9.32,-5.500486,0,3.159532,
7,9.32,-6.152054,0,0.3879426,
1,9.34,-4.499999,0,2.25,
2,9.34,-3.247419,0,2.924085,
3,9.34,-3.396148,0,6.410489,
4,9.34,-4.687502,0,4.395827,
5,9.34,-4.371353,0,5.935308,
6,9.34,-5.48574,0,3.160945,
7,9.34,-6.142523,0,0.3841406,
1,9.36,-4.499999,0,2.25,
2,9.36,-3.254642,0,2.930195,
3,9.36,-3.379349,0,6.410499,
4,9.36,-4.69123,0,4.405433,
5,9.36,-4.35815,0,5.935178,
6,9.36,-5.470613,0,3.162739,
7,9.36,-6.133955,0,0.3793754,
1,9.38,-4.499999,0,2.25,
2,9.38,-3.260482,0,2.937689,
3,9.38,-3.356248,0,6.410501,
4,9.38,-4.692735,0,4.417261,
5,9.38,-4.345092,0,5.934903,
6,9.38,-5.455035,0,3.164984,
7,9.38,-6.126351,0,0.3736468,
1,9.4,-4.499999,0,2.25,
2,9.4,-3.264899,0,2.946604,
3,9.4,-3.326949,0,6.410495,
4,9.4,-4.692025,0,4.431304,
5,9.4,-4.331969,0,5.934692,
6,9.4,-5.438905,0,3.167781,
7,9.4,-6.119707,0,0.3669581,
1,9.42,-4.549999,0,2.275,
2,9.42,-3.266385,0,2.951786,
3,9.42,-3.309294,0,6.410302,
4,9.42,-4.690595,0,4.439401,
5,9.42,-4.325219,0,5.934776,
6,9.42,-5.430498,0,3.169521,
7,9.42,-6.116861,0,0.3631366,
1,9.44,-4.549999,0,2.275,
2,9.44,-3.278615,0,2.952889,
3,9.44,-3.316879,0,6.410399,
4,9.44,-4.701841,0,4.441488,
5,9.44,-4.311402,0,5.935259,
6,9.44,-5.415681,0,3.171005,
7,9.44,-6.104502,0,0.3621631,
1,9.46,-4.549999,0,2.275,
2,9.46,-3.289707,0,2.95513,
3,9.46,-3.318579,0,6.41045,
4,9.46,-4.710875,0,4.445787,
5,9.46,-4.297325,0,5.936003,
6,9.46,-5.3994,0,3.173953,
7,9.46,-6.093119,0,0.3602124,
1,9.48,-4.549999,0,2.275,
2,9.48,-3.299597,0,2.958574,
3,9.48,-3.314146,0,6.410478,
4,9.48,-4.717484,0,4.452512,
5,9.48,-4.283232,0,5.936762,
6,9.48,-5.381617,0,3.178402,
7,9.48,-6.082721,0,0.3572771,
1,9.5,-4.549999,0,2.275,
2,9.5,-3.308227,0,2.963277,
3,9.5,-3.303407,0,6.410495,
4,9.5,-4.721494,0,4.461835,
5,9.5,-4.269268,0,5.937394,
6,9.5,-5.362267,0,3.184418,
7,9.5,-6.073311,0,0.3533536,
1,9.52,-4.549999,0,2.275,
2,9.52,-3.315548,0,2.969289,
3,9.52,-3.286275,0,6.410505,
4,9.52,-4.722778,0,4.473885,
5,9.52,-4.255455,0,5.937873,
6,9.52,-5.341259,0,3.192093,
7,9.52,-6.064889,0,0.3484424,
1,9.54,-4.549999,0,2.275,
2,9.54,-3.321526,0,2.976645,
3,9.54,-3.262759,0,6.410507,
4,9.54,-4.721262,0,4.488733,
5,9.54,-4.24169,0,5.938304,
6,9.54,-5.318468,0,3.201551,
7,9.54,-6.05745,0,0.3425479,
1,9.559999,-4.549999,0,2.275,
2,9.559999,-3.326134,0,2.98537,
3,9.559999,-3.232958,0,6.410502,
4,9.559999,-4.716932,0,4.506397,
5,9.559999,-4.227746,0,5.938916,
6,9.559999,-5.293744,0,3.212942,
7,9.559999,-6.050986,0,0.3356784,
1,9.58,-4.549999,0,2.275,
2,9.58,-3.329363,0,2.995474,
3,9.58,-3.19706,0,6.41049,
4,9.58,-4.709826,0,4.526836,
5,9.58,-4.213274,0,5.940053,
6,9.58,-5.26691,0,3.226443,
7,9.58,-6.045485,0,0.3278462,
1,9.599999,-4.599999,0,2.3,
2,9.599999,-3.33029,0,3.001214,
3,9.599999,-3.176193,0,6.410295,
4,9.599999,-4.704932,0,4.538397,
5,9.599999,-4.205552,0,5.941109,
6,9.599999,-5.252339,0,3.234347,
7,9.599999,-6.043208,0,0.3234567,
1,9.62,-4.599999,0,2.3,
2,9.62,-3.342629,0,3.002208,
3,9.62,-3.184011,0,6.410385,
4,9.62,-4.715683,0,4.540979,
5,9.62,-4.191101,0,5.942227,
6,9.62,-5.23565,0,3.237703,
7,9.62,-6.030832,0,0.3224994,
1,9.639999,-4.599999,0,2.3,
2,9.639999,-3.353945,0,3.004226,
3,9.639999,-3.186176,0,6.410432,
4,9.639999,-4.723705,0,4.546291,
5,9.639999,-4.17578,0,5.944214,
6,9.639999,-5.215592,0,3.244427,
7,9.639999,-6.019417,0,0.3205816,
1,9.66,-4.599999,0,2.3,
2,9.66,-3.364186,0,3.007319,
3,9.66,-3.182436,0,6.410459,
4,9.66,-4.728728,0,4.554601,
5,9.66,-4.159875,0,5.946786,
6,9.66,-5.192092,0,3.254593,
7,9.66,-6.008967,0,0.3176974,
1,9.679999,-4.599999,0,2.3,
2,9.679999,-3.373313,0,3.011525,
3,9.679999,-3.1726,0,6.410478,
4,9.679999,-4.730506,0,4.566156,
5,9.679999,-4.143575,0,5.949753,
6,9.679999,-5.165076,0,3.268277,
7,9.679999,-5.999486,0,0.3138454,
1,9.7,-4.599999,0,2.3,
2,9.7,-3.381305,0,3.016865,
3,9.7,-3.156549,0,6.41049,
4,9.7,-4.72883,0,4.581166,
5,9.7,-4.126956,0,5.953039,
6,9.7,-5.134469,0,3.285551,
7,9.7,-5.990969,0,0.3090288,
1,9.719999,-4.599999,0,2.3,
2,9.719999,-3.388163,0,3.023341,
3,9.719999,-3.134248,0,6.410495,
4,9.719999,-4.723529,0,4.5998,
5,9.719999,-4.10997,0,5.956691,
6,9.719999,-5.100211,0,3.306476,
7,9.719999,-5.983409,0,0.3032554,
1,9.74,-4.599999,0,2.3,
2,9.74,-3.393908,0,3.030929,
3,9.74,-3.105746,0,6.410493,
4,9.74,-4.714484,0,4.622179,
5,9.74,-4.092437,0,5.960891,
6,9.74,-5.062262,0,3.33109,
7,9.74,-5.976794,0,0.2965368,
1,9.76,-4.599999,0,2.3,
2,9.76,-3.398591,0,3.03958,
3,9.76,-3.071176,0,6.410485,
4,9.76,-4.701626,0,4.648369,
5,9.76,-4.074047,0,5.965948,
6,9.76,-5.020618,0,3.359401,
7,9.76,-5.971109,0,0.2888884,
1,9.78,-4.65,0,2.325,
2,9.78,-3.400441,0,3.044396,
3,9.78,-3.050961,0,6.410295,
4,9.78,-4.693286,0,4.663376,
5,9.78,-4.064212,0,5.969116,
6,9.78,-4.99797,0,3.375382,
7,9.78,-5.968722,0,0.2846086,
1,9.8,-4.65,0,2.325,
2,9.8,-3.413281,0,3.04489,
3,9.8,-3.058701,0,6.410389,
4,9.8,-4.702823,0,4.667173,
5,9.8,-4.049506,0,5.970489,
6,9.8,-4.980346,0,3.379673,
7,9.8,-5.956306,0,0.283691,
1,9.82,-4.65,0,2.325,
2,9.82,-3.425621,0,3.045883,
3,9.82,-3.060706,0,6.410438,
4,9.82,-4.708426,0,4.674903,
5,9.82,-4.033693,0,5.972968,
6,9.82,-4.958396,0,3.38829,
7,9.82,-5.944812,0,0.281852,
1,9.84,-4.65,0,2.325,
2,9.84,-3.437461,0,3.047376,
3,9.84,-3.056714,0,6.410466,
4,9.84,-4.709861,0,4.686801,
5,9.84,-4.017072,0,5.976256,
6,9.84,-4.932072,0,3.401281,
7,9.84,-5.934246,0,0.2790846,
1,9.86,-4.65,0,2.325,
2,9.86,-3.448834,0,3.049337,
3,9.86,-3.04652,0,6.410486,
4,9.86,-4.70695,0,4.703045,
5,9.86,-3.999824,0,5.98017,
6,9.86,-4.901363,0,3.418657,
7,9.86,-5.924612,0,0.2753857,
